"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"
"99"	"GO:0051515"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of monopolar cell growth"
"100"	"GO:0051599"	0.0827225130890052	Inf	0.0827225130890052	1	1	"response to hydrostatic pressure"
"101"	"GO:0051646"	0.0827225130890052	Inf	0.0827225130890052	1	1	"mitochondrion localization"
"102"	"GO:0051657"	0.0827225130890052	Inf	0.0827225130890052	1	1	"maintenance of organelle location"
"103"	"GO:0051792"	0.0827225130890052	Inf	0.0827225130890052	1	1	"medium-chain fatty acid biosynthetic process"
"104"	"GO:0051793"	0.0827225130890052	Inf	0.0827225130890052	1	1	"medium-chain fatty acid catabolic process"
"105"	"GO:0055091"	0.0827225130890052	Inf	0.0827225130890052	1	1	"phospholipid homeostasis"
"106"	"GO:0060560"	0.0827225130890052	Inf	0.0827225130890052	1	1	"developmental growth involved in morphogenesis"
"107"	"GO:0061091"	0.0827225130890052	Inf	0.0827225130890052	1	1	"regulation of phospholipid translocation"
"108"	"GO:0061401"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to a hypotonic environment"
"109"	"GO:0061402"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to acidic pH"
"110"	"GO:0061403"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to nitrosative stress"
"111"	"GO:0061404"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to increased salt"
"112"	"GO:0061405"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to hydrostatic pressure"
"113"	"GO:0061406"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to glucose starvation"
"114"	"GO:0061407"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to hydrogen peroxide"
"115"	"GO:0061409"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to freezing"
"116"	"GO:0061410"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to ethanol"
"117"	"GO:0061416"	0.0827225130890052	Inf	0.0827225130890052	1	1	"regulation of transcription from RNA polymerase II promoter in response to salt stress"
"118"	"GO:0061422"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to alkaline pH"
"119"	"GO:0061434"	0.0827225130890052	Inf	0.0827225130890052	1	1	"regulation of replicative cell aging by regulation of transcription from RNA polymerase II promoter in response to caloric restriction"
"120"	"GO:0070417"	0.0827225130890052	Inf	0.0827225130890052	1	1	"cellular response to cold"
"121"	"GO:0071406"	0.0827225130890052	Inf	0.0827225130890052	1	1	"cellular response to methylmercury"
"122"	"GO:0071459"	0.0827225130890052	Inf	0.0827225130890052	1	1	"protein localization to chromosome, centromeric region"
"123"	"GO:0071931"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription involved in G1/S transition of mitotic cell cycle"
"124"	"GO:0090342"	0.0827225130890052	Inf	0.0827225130890052	1	1	"regulation of cell aging"
"125"	"GO:0090605"	0.0827225130890052	Inf	0.0827225130890052	1	1	"submerged biofilm formation"
"126"	"GO:0090606"	0.0827225130890052	Inf	0.0827225130890052	1	1	"single-species surface biofilm formation"
"127"	"GO:0097236"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of transcription from RNA polymerase II promoter in response to zinc ion starvation"
"128"	"GO:1900461"	0.0827225130890052	Inf	0.0827225130890052	1	1	"positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter"
"129"	"GO:1900474"	0.0827225130890052	Inf	0.0827225130890052	1	1	"negative regulation of mating type switching by negative regulation of transcription from RNA polymerase II promoter"
"130"	"GO:1900477"	0.0827225130890052	Inf	0.0827225130890052	1	1	"negative regulation of G1/S transition of mitotic cell cycle by negative regulation of transcription from RNA polymerase II promoter"
"131"	"GO:1902807"	0.0827225130890052	Inf	0.0827225130890052	1	1	"negative regulation of cell cycle G1/S phase transition"
"132"	"GO:1990456"	0.0827225130890052	Inf	0.0827225130890052	1	1	"mitochondrion-ER tethering"
"133"	"GO:0044182"	0.100616145604359	3.12727272727273	1.15068493150685	3	14	"filamentous growth of a population of unicellular organisms"
"134"	"GO:0015698"	0.102155591546272	3.10406698564593	1.15811518324607	3	14	"inorganic anion transport"
"135"	"GO:0051302"	0.102155591546272	3.10406698564593	1.15811518324607	3	14	"regulation of cell division"
"136"	"GO:0036211"	0.10682188341828	1.6950220541903	6.53507853403141	10	79	"protein modification process"
"137"	"GO:0006767"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"water-soluble vitamin metabolic process"
"138"	"GO:0009110"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"vitamin biosynthetic process"
"139"	"GO:0045861"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"negative regulation of proteolysis"
"140"	"GO:0051170"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"nuclear import"
"141"	"GO:0051235"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"maintenance of location"
"142"	"GO:0051784"	0.108080938264731	4.52467532467533	0.579057591623037	2	7	"negative regulation of nuclear division"
"143"	"GO:0044703"	0.110472143816899	1.88339793281654	4.13612565445026	7	50	"multi-organism reproductive process"
"144"	"GO:0008104"	0.114099481082553	2.92142857142857	1.21262458471761	3	15	"protein localization"
"145"	"GO:0051276"	0.121999603584668	2.34166666666667	1.94249201277955	4	24	"chromosome organization"
"146"	"GO:0000902"	0.136599783878894	3.76623376623377	0.661780104712042	2	8	"cell morphogenesis"
"147"	"GO:0040008"	0.136599783878894	3.76623376623377	0.661780104712042	2	8	"regulation of growth"
"148"	"GO:0070613"	0.136599783878894	3.76623376623377	0.661780104712042	2	8	"regulation of protein processing"
"149"	"GO:0015846"	0.155300921630481	11.5	0.161764705882353	1	2	"polyamine transport"
"150"	"GO:0000819"	0.155614219954523	11.4736842105263	0.162105263157895	1	2	"sister chromatid segregation"
"151"	"GO:0006857"	0.157073637429788	11.3506493506494	0.163693599160546	1	2	"oligopeptide transport"
"152"	"GO:0000128"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"flocculation"
"153"	"GO:0000733"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"DNA strand renaturation"
"154"	"GO:0000737"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"DNA catabolic process, endonucleolytic"
"155"	"GO:0006102"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"isocitrate metabolic process"
"156"	"GO:0006273"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"lagging strand elongation"
"157"	"GO:0006998"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"nuclear envelope organization"
"158"	"GO:0006999"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"nuclear pore organization"
"159"	"GO:0007130"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"synaptonemal complex assembly"
"160"	"GO:0007135"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"meiosis II"
"161"	"GO:0008608"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"attachment of spindle microtubules to kinetochore"
"162"	"GO:0009435"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"NAD biosynthetic process"
"163"	"GO:0010446"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"response to alkaline pH"
"164"	"GO:0010447"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"response to acidic pH"
"165"	"GO:0015848"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"spermidine transport"
"166"	"GO:0016242"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"negative regulation of macroautophagy"
"167"	"GO:0022616"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"DNA strand elongation"
"168"	"GO:0032368"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"regulation of lipid transport"
"169"	"GO:0034354"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"'de novo' NAD biosynthetic process from tryptophan"
"170"	"GO:0042174"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"negative regulation of sporulation resulting in formation of a cellular spore"
"171"	"GO:0042538"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"hyperosmotic salinity response"
"172"	"GO:0042938"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"dipeptide transport"
"173"	"GO:0042939"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"tripeptide transport"
"174"	"GO:0043484"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"regulation of RNA splicing"
"175"	"GO:0043937"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"regulation of sporulation"
"176"	"GO:0044070"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"regulation of anion transport"
"177"	"GO:0045002"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"double-strand break repair via single-strand annealing"
"178"	"GO:0061395"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance"
"179"	"GO:0061412"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"positive regulation of transcription from RNA polymerase II promoter in response to amino acid starvation"
"180"	"GO:0071467"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"cellular response to pH"
"181"	"GO:0071474"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"cellular hyperosmotic response"
"182"	"GO:1901089"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"acetate ester metabolic process involved in fermentation"
"183"	"GO:2000242"	0.158681550265073	11.2179487179487	0.16544502617801	1	2	"negative regulation of reproductive process"
"184"	"GO:0006886"	0.164984845704649	3.24710424710425	0.74025974025974	2	9	"intracellular protein transport"
"185"	"GO:0006144"	0.166542635813512	3.22448979591837	0.744502617801047	2	9	"purine nucleobase metabolic process"
"186"	"GO:0022603"	0.166542635813512	3.22448979591837	0.744502617801047	2	9	"regulation of anatomical structure morphogenesis"
"187"	"GO:0042176"	0.166542635813512	3.22448979591837	0.744502617801047	2	9	"regulation of protein catabolic process"
"188"	"GO:0043603"	0.166795903604916	3.2218045112782	0.745222929936306	2	9	"cellular amide metabolic process"
"189"	"GO:0000079"	0.197486484251757	2.81818181818182	0.827225130890052	2	10	"regulation of cyclin-dependent protein serine/threonine kinase activity"
"190"	"GO:0065004"	0.197486484251757	2.81818181818182	0.827225130890052	2	10	"protein-DNA complex assembly"
"191"	"GO:0071554"	0.21521576059831	6.02173913043478	0.232558139534884	1	3	"cell wall organization or biogenesis"
"192"	"GO:0040007"	0.217712475502116	2.03418124006359	1.62618796198522	3	20	"growth"
"193"	"GO:0051128"	0.218922365284971	2.58841940532081	0.883388338833883	2	11	"regulation of cellular component organization"
"194"	"GO:0000082"	0.222602564640237	5.78	0.241269841269841	1	3	"G1/S transition of mitotic cell cycle"
"195"	"GO:1901987"	0.224198297025727	5.73026315789474	0.243157894736842	1	3	"regulation of cell cycle phase transition"
"196"	"GO:0031330"	0.224415066680412	5.72368421052632	0.243414120126449	1	3	"negative regulation of cellular catabolic process"
"197"	"GO:0045132"	0.226645621009873	5.65584415584416	0.246056782334385	1	3	"meiotic chromosome segregation"
"198"	"GO:0007264"	0.227302865843177	5.63636363636364	0.246835443037975	1	3	"small GTPase mediated signal transduction"
"199"	"GO:0000165"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"MAPK cascade"
"200"	"GO:0001324"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"age-dependent response to oxidative stress involved in chronological cell aging"
"201"	"GO:0010388"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"cullin deneddylation"
"202"	"GO:0010506"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"regulation of autophagy"
"203"	"GO:0015914"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"phospholipid transport"
"204"	"GO:0016226"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"iron-sulfur cluster assembly"
"205"	"GO:0016973"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"poly(A)+ mRNA export from nucleus"
"206"	"GO:0022610"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"biological adhesion"
"207"	"GO:0031494"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"regulation of mating type switching"
"208"	"GO:0032105"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"negative regulation of response to extracellular stimulus"
"209"	"GO:0043619"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"regulation of transcription from RNA polymerase II promoter in response to oxidative stress"
"210"	"GO:0045471"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"response to ethanol"
"211"	"GO:0050684"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"regulation of mRNA processing"
"212"	"GO:0051053"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"negative regulation of DNA metabolic process"
"213"	"GO:0071103"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"DNA conformation change"
"214"	"GO:0097306"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"cellular response to alcohol"
"215"	"GO:0098743"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"cell aggregation"
"216"	"GO:2000045"	0.228423583349081	5.6025641025641	0.248167539267016	1	3	"regulation of G1/S transition of mitotic cell cycle"
"217"	"GO:0006099"	0.229067037390378	2.5021645021645	0.909947643979058	2	11	"tricarboxylic acid cycle"
"218"	"GO:2001251"	0.229067037390378	2.5021645021645	0.909947643979058	2	11	"negative regulation of chromosome organization"
"219"	"GO:0051173"	0.240098196313393	1.51780821917808	4.21884816753927	6	51	"positive regulation of nitrogen compound metabolic process"
"220"	"GO:0006396"	0.248276967154718	1.88157894736842	1.73717277486911	3	21	"RNA processing"
"221"	"GO:0050657"	0.248276967154718	1.88157894736842	1.73717277486911	3	21	"nucleic acid transport"
"222"	"GO:0051236"	0.248276967154718	1.88157894736842	1.73717277486911	3	21	"establishment of RNA localization"
"223"	"GO:0007165"	0.249240291823863	1.87777777777778	1.74070138150903	3	21	"signal transduction"
"224"	"GO:0046483"	0.254464701881255	1.31656184486373	9.735	12	118	"heterocycle metabolic process"
"225"	"GO:0010628"	0.254523802976175	1.48302561048243	4.30157068062827	6	52	"positive regulation of gene expression"
"226"	"GO:0006081"	0.260972094094089	2.24935064935065	0.992670157068063	2	12	"cellular aldehyde metabolic process"
"227"	"GO:0043648"	0.271525860411568	1.78047091412742	1.81989528795812	3	22	"dicarboxylic acid metabolic process"
"228"	"GO:0016485"	0.288077148105955	3.80263157894737	0.325237592397043	1	4	"protein processing"
"229"	"GO:0033044"	0.288880437205737	3.78947368421053	0.326271186440678	1	4	"regulation of chromosome organization"
"230"	"GO:0006486"	0.289475439157233	3.77922077922078	0.327044025157233	1	4	"protein glycosylation"
"231"	"GO:0051254"	0.28956589187525	1.46469968387777	3.60883280757098	5	44	"positive regulation of RNA metabolic process"
"232"	"GO:0006302"	0.289741821833251	3.77489177489177	0.327387198321091	1	4	"double-strand break repair"
"233"	"GO:0000917"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"barrier septum assembly"
"234"	"GO:0006569"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"tryptophan catabolic process"
"235"	"GO:0010821"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"regulation of mitochondrion organization"
"236"	"GO:0019363"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"pyridine nucleotide biosynthetic process"
"237"	"GO:0032878"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"regulation of establishment or maintenance of cell polarity"
"238"	"GO:0042436"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"indole-containing compound catabolic process"
"239"	"GO:0043547"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"positive regulation of GTPase activity"
"240"	"GO:0044088"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"regulation of vacuole organization"
"241"	"GO:0045143"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"homologous chromosome segregation"
"242"	"GO:0050821"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"protein stabilization"
"243"	"GO:0071243"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"cellular response to arsenic-containing substance"
"244"	"GO:0071462"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"cellular response to water stimulus"
"245"	"GO:0097271"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"protein localization to bud neck"
"246"	"GO:1903313"	0.292451458260239	3.73076923076923	0.330890052356021	1	4	"positive regulation of mRNA metabolic process"
