"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"
"53"	"GO:0016054"	0.0726530709247838	1.96594684385382	5.34659685863874	9	37	"organic acid catabolic process"
"54"	"GO:0050790"	0.0802072214970212	3.03461538461538	1.72717508055854	4	12	"regulation of catalytic activity"
"55"	"GO:0017038"	0.0936717377815462	3.6406015037594	1.14767932489451	3	8	"protein import"
"56"	"GO:0006537"	0.0953462128627556	3.60888888888889	1.15602094240838	3	8	"glutamate biosynthetic process"
"57"	"GO:0043254"	0.0953462128627556	3.60888888888889	1.15602094240838	3	8	"regulation of protein complex assembly"
"58"	"GO:0044089"	0.0953462128627556	3.60888888888889	1.15602094240838	3	8	"positive regulation of cellular component biogenesis"
"59"	"GO:0031668"	0.10134325357151	6.02272727272727	0.575725026852846	2	4	"cellular response to extracellular stimulus"
"60"	"GO:0019682"	0.102077347244789	5.99264705882353	0.578010471204188	2	4	"glyceraldehyde-3-phosphate metabolic process"
"61"	"GO:0043102"	0.102077347244789	5.99264705882353	0.578010471204188	2	4	"amino acid salvage"
"62"	"GO:0051054"	0.102077347244789	5.99264705882353	0.578010471204188	2	4	"positive regulation of DNA metabolic process"
"63"	"GO:0071462"	0.102077347244789	5.99264705882353	0.578010471204188	2	4	"cellular response to water stimulus"
"64"	"GO:0097271"	0.102077347244789	5.99264705882353	0.578010471204188	2	4	"protein localization to bud neck"
"65"	"GO:0019693"	0.104509402345423	5.90225563909774	0.585683297180043	2	4	"ribose phosphate metabolic process"
"66"	"GO:0044712"	0.126316405115421	1.46995073891626	11.9746835443038	16	86	"single-organism catabolic process"
"67"	"GO:0000002"	0.126538005295737	3.02611940298507	1.29245283018868	3	9	"mitochondrial genome maintenance"
"68"	"GO:0072350"	0.126846468642726	3.02238805970149	1.29380902413431	3	9	"tricarboxylic acid metabolic process"
"69"	"GO:0065002"	0.128090114058552	3.00746268656716	1.29926238145416	3	9	"intracellular protein transmembrane transport"
"70"	"GO:0015849"	0.139093043426949	1.90909090909091	3.61256544502618	6	25	"organic acid transport"
"71"	"GO:0034504"	0.141798941798942	Inf	0.141798941798942	1	1	"protein localization to nucleus"
"72"	"GO:0006012"	0.142707240293809	Inf	0.142707240293809	1	1	"galactose metabolic process"
"73"	"GO:0019388"	0.143605870020965	Inf	0.143605870020964	1	1	"galactose catabolic process"
"74"	"GO:0046185"	0.143605870020965	Inf	0.143605870020964	1	1	"aldehyde catabolic process"
"75"	"GO:0006561"	0.143756558237145	Inf	0.143756558237146	1	1	"proline biosynthetic process"
"76"	"GO:0042182"	0.143756558237145	Inf	0.143756558237146	1	1	"ketone catabolic process"
"77"	"GO:0042743"	0.143756558237145	Inf	0.143756558237146	1	1	"hydrogen peroxide metabolic process"
"78"	"GO:0033673"	0.14390756302521	Inf	0.14390756302521	1	1	"negative regulation of kinase activity"
"79"	"GO:0000060"	0.144502617801047	Inf	0.144502617801047	1	1	"protein import into nucleus, translocation"
"80"	"GO:0000183"	0.144502617801047	Inf	0.144502617801047	1	1	"chromatin silencing at rDNA"
"81"	"GO:0000266"	0.144502617801047	Inf	0.144502617801047	1	1	"mitochondrial fission"
"82"	"GO:0000501"	0.144502617801047	Inf	0.144502617801047	1	1	"flocculation via cell wall protein-carbohydrate interaction"
"83"	"GO:0000950"	0.144502617801047	Inf	0.144502617801047	1	1	"branched-chain amino acid catabolic process to alcohol via Ehrlich pathway"
"84"	"GO:0000951"	0.144502617801047	Inf	0.144502617801047	1	1	"methionine catabolic process to 3-methylthiopropanol"
"85"	"GO:0001666"	0.144502617801047	Inf	0.144502617801047	1	1	"response to hypoxia"
"86"	"GO:0005993"	0.144502617801047	Inf	0.144502617801047	1	1	"trehalose catabolic process"
"87"	"GO:0006011"	0.144502617801047	Inf	0.144502617801047	1	1	"UDP-glucose metabolic process"
"88"	"GO:0006013"	0.144502617801047	Inf	0.144502617801047	1	1	"mannose metabolic process"
"89"	"GO:0006078"	0.144502617801047	Inf	0.144502617801047	1	1	"(1->6)-beta-D-glucan biosynthetic process"
"90"	"GO:0006285"	0.144502617801047	Inf	0.144502617801047	1	1	"base-excision repair, AP site formation"
"91"	"GO:0006304"	0.144502617801047	Inf	0.144502617801047	1	1	"DNA modification"
"92"	"GO:0006307"	0.144502617801047	Inf	0.144502617801047	1	1	"DNA dealkylation involved in DNA repair"
"93"	"GO:0006538"	0.144502617801047	Inf	0.144502617801047	1	1	"glutamate catabolic process"
"94"	"GO:0006550"	0.144502617801047	Inf	0.144502617801047	1	1	"isoleucine catabolic process"
"95"	"GO:0006572"	0.144502617801047	Inf	0.144502617801047	1	1	"tyrosine catabolic process"
"96"	"GO:0006574"	0.144502617801047	Inf	0.144502617801047	1	1	"valine catabolic process"
"97"	"GO:0006598"	0.144502617801047	Inf	0.144502617801047	1	1	"polyamine catabolic process"
"98"	"GO:0006973"	0.144502617801047	Inf	0.144502617801047	1	1	"intracellular accumulation of glycerol"
"99"	"GO:0007020"	0.144502617801047	Inf	0.144502617801047	1	1	"microtubule nucleation"
"100"	"GO:0007190"	0.144502617801047	Inf	0.144502617801047	1	1	"activation of adenylate cyclase activity"
"101"	"GO:0009306"	0.144502617801047	Inf	0.144502617801047	1	1	"protein secretion"
"102"	"GO:0009438"	0.144502617801047	Inf	0.144502617801047	1	1	"methylglyoxal metabolic process"
"103"	"GO:0010107"	0.144502617801047	Inf	0.144502617801047	1	1	"potassium ion import"
"104"	"GO:0010674"	0.144502617801047	Inf	0.144502617801047	1	1	"negative regulation of transcription from RNA polymerase II promoter during meiosis"
"105"	"GO:0010951"	0.144502617801047	Inf	0.144502617801047	1	1	"negative regulation of endopeptidase activity"
"106"	"GO:0016558"	0.144502617801047	Inf	0.144502617801047	1	1	"protein import into peroxisome matrix"
"107"	"GO:0019243"	0.144502617801047	Inf	0.144502617801047	1	1	"methylglyoxal catabolic process to D-lactate"
"108"	"GO:0019358"	0.144502617801047	Inf	0.144502617801047	1	1	"nicotinate nucleotide salvage"
"109"	"GO:0019483"	0.144502617801047	Inf	0.144502617801047	1	1	"beta-alanine biosynthetic process"
"110"	"GO:0030474"	0.144502617801047	Inf	0.144502617801047	1	1	"spindle pole body duplication"
"111"	"GO:0030970"	0.144502617801047	Inf	0.144502617801047	1	1	"retrograde protein transport, ER to cytosol"
"112"	"GO:0031109"	0.144502617801047	Inf	0.144502617801047	1	1	"microtubule polymerization or depolymerization"
"113"	"GO:0032042"	0.144502617801047	Inf	0.144502617801047	1	1	"mitochondrial DNA metabolic process"
"114"	"GO:0032070"	0.144502617801047	Inf	0.144502617801047	1	1	"regulation of deoxyribonuclease activity"
"115"	"GO:0032075"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of nuclease activity"
"116"	"GO:0032079"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of endodeoxyribonuclease activity"
"117"	"GO:0032212"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of telomere maintenance via telomerase"
"118"	"GO:0032515"	0.144502617801047	Inf	0.144502617801047	1	1	"negative regulation of phosphoprotein phosphatase activity"
"119"	"GO:0032516"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of phosphoprotein phosphatase activity"
"120"	"GO:0032846"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of homeostatic process"
"121"	"GO:0033499"	0.144502617801047	Inf	0.144502617801047	1	1	"galactose catabolic process via UDP-galactose"
"122"	"GO:0043173"	0.144502617801047	Inf	0.144502617801047	1	1	"nucleotide salvage"
"123"	"GO:0043418"	0.144502617801047	Inf	0.144502617801047	1	1	"homocysteine catabolic process"
"124"	"GO:0043574"	0.144502617801047	Inf	0.144502617801047	1	1	"peroxisomal transport"
"125"	"GO:0045013"	0.144502617801047	Inf	0.144502617801047	1	1	"carbon catabolite repression of transcription"
"126"	"GO:0045732"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of protein catabolic process"
"127"	"GO:0046294"	0.144502617801047	Inf	0.144502617801047	1	1	"formaldehyde catabolic process"
"128"	"GO:0046323"	0.144502617801047	Inf	0.144502617801047	1	1	"glucose import"
"129"	"GO:0046356"	0.144502617801047	Inf	0.144502617801047	1	1	"acetyl-CoA catabolic process"
"130"	"GO:0046497"	0.144502617801047	Inf	0.144502617801047	1	1	"nicotinate nucleotide metabolic process"
"131"	"GO:0051037"	0.144502617801047	Inf	0.144502617801047	1	1	"regulation of transcription during meiosis"
"132"	"GO:0051187"	0.144502617801047	Inf	0.144502617801047	1	1	"cofactor catabolic process"
"133"	"GO:0051260"	0.144502617801047	Inf	0.144502617801047	1	1	"protein homooligomerization"
"134"	"GO:0051315"	0.144502617801047	Inf	0.144502617801047	1	1	"attachment of mitotic spindle microtubules to kinetochore"
"135"	"GO:0051666"	0.144502617801047	Inf	0.144502617801047	1	1	"actin cortical patch localization"
"136"	"GO:0052547"	0.144502617801047	Inf	0.144502617801047	1	1	"regulation of peptidase activity"
"137"	"GO:0060988"	0.144502617801047	Inf	0.144502617801047	1	1	"lipid tube assembly"
"138"	"GO:0061186"	0.144502617801047	Inf	0.144502617801047	1	1	"negative regulation of chromatin silencing at silent mating-type cassette"
"139"	"GO:0070407"	0.144502617801047	Inf	0.144502617801047	1	1	"oxidation-dependent protein catabolic process"
"140"	"GO:0070482"	0.144502617801047	Inf	0.144502617801047	1	1	"response to oxygen levels"
"141"	"GO:0070843"	0.144502617801047	Inf	0.144502617801047	1	1	"misfolded protein transport"
"142"	"GO:0071432"	0.144502617801047	Inf	0.144502617801047	1	1	"peptide mating pheromone maturation involved in conjugation with cellular fusion"
"143"	"GO:0071630"	0.144502617801047	Inf	0.144502617801047	1	1	"nucleus-associated proteasomal ubiquitin-dependent protein catabolic process"
"144"	"GO:0071712"	0.144502617801047	Inf	0.144502617801047	1	1	"ER-associated misfolded protein catabolic process"
"145"	"GO:0071804"	0.144502617801047	Inf	0.144502617801047	1	1	"cellular potassium ion transport"
"146"	"GO:0071825"	0.144502617801047	Inf	0.144502617801047	1	1	"protein-lipid complex subunit organization"
"147"	"GO:0072318"	0.144502617801047	Inf	0.144502617801047	1	1	"clathrin coat disassembly"
"148"	"GO:0072663"	0.144502617801047	Inf	0.144502617801047	1	1	"establishment of protein localization to peroxisome"
"149"	"GO:0090296"	0.144502617801047	Inf	0.144502617801047	1	1	"regulation of mitochondrial DNA replication"
"150"	"GO:1900182"	0.144502617801047	Inf	0.144502617801047	1	1	"positive regulation of protein localization to nucleus"
"151"	"GO:1901426"	0.144502617801047	Inf	0.144502617801047	1	1	"response to furfural"
"152"	"GO:1902906"	0.144502617801047	Inf	0.144502617801047	1	1	"proteasome storage granule assembly"
"153"	"GO:1990116"	0.144502617801047	Inf	0.144502617801047	1	1	"ribosome-associated ubiquitin-dependent protein catabolic process"
"154"	"GO:0070887"	0.147975088934561	2.725	1.37737961926092	3	10	"cellular response to chemical stimulus"
"155"	"GO:0006457"	0.149468545645395	2.24947145877378	2.11783439490446	4	15	"protein folding"
"156"	"GO:0006626"	0.152187780025952	4.02985074626866	0.71654373024236	2	5	"protein targeting to mitochondrion"
"157"	"GO:0001101"	0.154349135354061	3.99019607843137	0.722513089005236	2	5	"response to acid chemical"
"158"	"GO:0005978"	0.154349135354061	3.99019607843137	0.722513089005236	2	5	"glycogen biosynthetic process"
"159"	"GO:0006810"	0.164419847381303	3.82582582582583	0.750332005312085	2	5	"transport"
"160"	"GO:0050789"	0.172571541151731	2.51535380507343	1.47651006711409	3	10	"regulation of biological process"
"161"	"GO:0044699"	0.188214519213902	1.90909090909091	3.14814814814815	5	17	"single-organism process"
"162"	"GO:0007584"	0.203819955438657	2.24722222222222	1.58952879581152	3	11	"response to nutrient"
"163"	"GO:0044042"	0.203819955438657	2.24722222222222	1.58952879581152	3	11	"glucan metabolic process"
"164"	"GO:0045454"	0.203819955438657	2.24722222222222	1.58952879581152	3	11	"cell redox homeostasis"
"165"	"GO:0071824"	0.203819955438657	2.24722222222222	1.58952879581152	3	11	"protein-DNA complex subunit organization"
"166"	"GO:0043086"	0.206511383334977	3.02985074626866	0.857142857142857	2	6	"negative regulation of catalytic activity"
"167"	"GO:0009605"	0.206843559601686	1.64256198347107	4.04607329842932	6	28	"response to external stimulus"
"168"	"GO:0030433"	0.208249642164626	3.01111111111111	0.861635220125786	2	6	"ER-associated ubiquitin-dependent protein catabolic process"
"169"	"GO:0051641"	0.210245267559949	2.21036585365854	1.61350407450524	3	11	"cellular localization"
"170"	"GO:0006275"	0.210334971565834	2.98897058823529	0.867015706806283	2	6	"regulation of DNA replication"
"171"	"GO:0006749"	0.210334971565834	2.98897058823529	0.867015706806283	2	6	"glutathione metabolic process"
"172"	"GO:0071265"	0.210334971565834	2.98897058823529	0.867015706806283	2	6	"L-methionine biosynthetic process"
"173"	"GO:0044281"	0.21795216089527	1.39799331103679	8.52405721716515	11	57	"small molecule metabolic process"
"174"	"GO:0044093"	0.221938002306551	1.84615384615385	2.4565445026178	4	17	"positive regulation of molecular function"
"175"	"GO:0009063"	0.241066260321674	1.76301218161683	2.53870625662778	4	18	"cellular amino acid catabolic process"
"176"	"GO:0008643"	0.2446886969367	1.99506172839506	1.73403141361257	3	12	"carbohydrate transport"
"177"	"GO:0043648"	0.249221460629093	1.73376623376623	2.57413249211356	4	18	"dicarboxylic acid metabolic process"
"178"	"GO:0042221"	0.249965401304167	6.51754385964912	0.267753201396973	1	2	"response to chemical"
"179"	"GO:1901361"	0.250472722080739	1.72943722943723	2.5795574288725	4	18	"organic cyclic compound catabolic process"
"180"	"GO:0046700"	0.253604067783845	1.71858216970999	2.59305993690852	4	18	"heterocycle catabolic process"
"181"	"GO:0009083"	0.265177634537551	6.04444444444444	0.285414480587618	1	2	"branched-chain amino acid catabolic process"
"182"	"GO:0045990"	0.265389427529378	2.40592592592593	1.00524109014675	2	7	"carbon catabolite regulation of transcription"
"183"	"GO:0009636"	0.266229941394355	2.4	1.00735294117647	2	7	"response to toxic substance"
"184"	"GO:0000098"	0.266718142641245	6	0.287211740041929	1	2	"sulfur amino acid catabolic process"
"185"	"GO:1900180"	0.266718142641245	6	0.287211740041929	1	2	"regulation of protein localization to nucleus"
"186"	"GO:0007031"	0.266976465297556	5.99264705882353	0.287513116474292	1	2	"peroxisome organization"
"187"	"GO:0042542"	0.267235285281305	5.98529411764706	0.28781512605042	1	2	"response to hydrogen peroxide"
"188"	"GO:0006637"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"acyl-CoA metabolic process"
"189"	"GO:0033692"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"cellular polysaccharide biosynthetic process"
"190"	"GO:0045861"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"negative regulation of proteolysis"
"191"	"GO:0046365"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"monosaccharide catabolic process"
"192"	"GO:0046835"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"carbohydrate phosphorylation"
"193"	"GO:0051170"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"nuclear import"
"194"	"GO:0051235"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"maintenance of location"
"195"	"GO:1990267"	0.267890063039181	2.38823529411765	1.01151832460733	2	7	"response to transition metal nanoparticle"
"196"	"GO:0000290"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"deadenylation-dependent decapping of nuclear-transcribed mRNA"
"197"	"GO:0000492"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"box C/D snoRNP assembly"
"198"	"GO:0000949"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"aromatic amino acid family catabolic process to alcohol via Ehrlich pathway"
"199"	"GO:0006068"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"ethanol catabolic process"
"200"	"GO:0006102"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"isocitrate metabolic process"
"201"	"GO:0006103"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"2-oxoglutarate metabolic process"
"202"	"GO:0006108"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"malate metabolic process"
"203"	"GO:0006140"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of nucleotide metabolic process"
"204"	"GO:0006527"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"arginine catabolic process"
"205"	"GO:0006559"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"L-phenylalanine catabolic process"
"206"	"GO:0009450"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"gamma-aminobutyric acid catabolic process"
"207"	"GO:0010447"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"response to acidic pH"
"208"	"GO:0010833"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"telomere maintenance via telomere lengthening"
"209"	"GO:0010921"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of phosphatase activity"
"210"	"GO:0015940"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"pantothenate biosynthetic process"
"211"	"GO:0016559"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"peroxisome fission"
"212"	"GO:0019321"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"pentose metabolic process"
"213"	"GO:0019568"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"arabinose catabolic process"
"214"	"GO:0030801"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of cyclic nucleotide metabolic process"
"215"	"GO:0030802"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of cyclic nucleotide biosynthetic process"
"216"	"GO:0030810"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of nucleotide biosynthetic process"
"217"	"GO:0030814"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of cAMP metabolic process"
"218"	"GO:0030819"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of cAMP biosynthetic process"
"219"	"GO:0031281"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of cyclase activity"
"220"	"GO:0031939"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"negative regulation of chromatin silencing at telomere"
"221"	"GO:0032204"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of telomere maintenance"
"222"	"GO:0032781"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of ATPase activity"
"223"	"GO:0034453"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"microtubule anchoring"
"224"	"GO:0035306"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of dephosphorylation"
"225"	"GO:0035308"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"negative regulation of protein dephosphorylation"
"226"	"GO:0035336"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"long-chain fatty-acyl-CoA metabolic process"
"227"	"GO:0035617"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"stress granule disassembly"
"228"	"GO:0042147"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"retrograde transport, endosome to Golgi"
"229"	"GO:0042744"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"hydrogen peroxide catabolic process"
"230"	"GO:0042843"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"D-xylose catabolic process"
"231"	"GO:0042938"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"dipeptide transport"
"232"	"GO:0042939"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"tripeptide transport"
"233"	"GO:0045144"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"meiotic sister chromatid segregation"
"234"	"GO:0045761"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of adenylate cyclase activity"
"235"	"GO:0046168"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"glycerol-3-phosphate catabolic process"
"236"	"GO:0051261"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"protein depolymerization"
"237"	"GO:0051273"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"beta-glucan metabolic process"
"238"	"GO:0051349"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of lyase activity"
"239"	"GO:0051457"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"maintenance of protein location in nucleus"
"240"	"GO:0052652"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"cyclic purine nucleotide metabolic process"
"241"	"GO:0055129"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"L-proline biosynthetic process"
"242"	"GO:0060003"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"copper ion export"
"243"	"GO:0070941"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"eisosome assembly"
"244"	"GO:0097053"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"L-kynurenine catabolic process"
"245"	"GO:0097502"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"mannosylation"
"246"	"GO:1900371"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"regulation of purine nucleotide biosynthetic process"
"247"	"GO:1900544"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of purine nucleotide metabolic process"
"248"	"GO:2001252"	0.268253811452468	5.95620437956204	0.289005235602094	1	2	"positive regulation of chromosome organization"
"249"	"GO:0044265"	0.268290708503446	2.32440476190476	1.01220865704772	2	8	"cellular macromolecule catabolic process"
"250"	"GO:0051179"	0.272971061603815	2.35849056603774	1.02439024390244	2	7	"localization"
"251"	"GO:0016072"	0.278856079440543	5.66911764705882	0.301430143014301	1	2	"rRNA metabolic process"
"252"	"GO:0051248"	0.286710257654094	1.79333333333333	1.87853403141361	3	13	"negative regulation of protein metabolic process"
"253"	"GO:1902679"	0.288053585599634	1.49812030075188	3.61256544502618	5	25	"negative regulation of RNA biosynthetic process"
